tpep_pickup_datetime,PULocationID,DOLocationID,trip_distance,passenger_count,fare_amount,congestion_surcharge
2024-04-08 03:56:32,88,212,2.91,2,12.63,2.75
2024-04-01 13:38:35,70,249,5.72,1,20.39,2.75
2024-04-09 08:29:07,124,35,5.44,1,15.48,2.75
2024-04-14 20:41:59,80,253,3.04,1,10.25,2.75
2024-04-21 09:46:51,45,260,0.73,1,7.52,0.0
2024-04-24 14:14:09,233,181,14.33,2,47.09,2.75
2024-04-07 04:57:06,154,210,2.16,1,8.32,0.0
2024-04-29 08:49:36,180,110,1.83,1,7.35,2.75
2024-04-13 04:22:56,31,142,14.47,1,44.14,0.0
2024-04-17 06:05:30,85,164,7.7,1,23.94,2.75
2024-04-03 21:51:32,45,87,1.9,1,8.6,0.0
2024-04-18 22:01:38,243,140,1.79,1,11.15,2.75
2024-04-06 16:24:32,40,162,4.97,3,16.78,2.75
2024-04-13 13:54:40,182,26,1.92,1,8.32,2.75
2024-04-06 20:16:39,81,134,1.51,1,5.57,2.75
2024-04-04 20:06:33,38,115,14.13,4,44.7,2.75
2024-04-24 19:02:03,57,181,3.42,4,13.44,0.0
2024-04-27 00:43:08,30,147,5.53,2,22.88,2.75
2024-04-02 06:15:40,227,215,4.87,1,19.46,2.75
2024-04-10 13:08:46,54,77,5.43,1,21.14,2.75
2024-04-16 05:01:33,97,95,8.68,1,27.63,0.0
2024-04-05 11:09:37,4,218,2.93,2,9.46,2.75
2024-04-20 08:47:30,91,52,5.4,1,18.7,0.0
2024-04-23 07:55:05,89,175,6.08,1,19.52,0.0
2024-04-08 09:27:53,92,33,10.74,1,33.84,2.75
2024-04-01 18:19:13,150,132,4.87,2,17.66,0.0
2024-04-01 00:54:27,234,7,8.31,1,28.71,2.75
2024-04-26 05:31:37,59,227,0.85,2,7.46,2.75
2024-04-23 06:36:36,185,255,0.97,1,6.44,2.75
2024-04-02 19:39:24,44,236,1.1,1,6.1,2.75
2024-04-07 04:47:06,180,184,1.05,3,4.02,0.0
2024-04-26 19:03:56,76,199,0.82,1,7.38,0.0
2024-04-07 03:43:51,144,203,0.96,3,6.94,2.75
2024-04-06 23:32:51,101,136,19.75,1,60.9,2.75
2024-04-08 23:58:15,55,146,1.61,1,9.03,2.75
2024-04-10 15:35:27,189,207,2.78,1,11.06,0.0
2024-04-14 11:02:08,77,55,6.53,5,24.36,2.75
2024-04-11 01:31:14,219,250,0.94,4,4.84,2.75
2024-04-26 06:25:51,66,205,1.84,1,7.62,0.0
2024-04-01 19:37:20,136,192,1.11,1,3.0,2.75
2024-04-03 06:36:22,234,2,0.73,1,3.77,2.75
2024-04-24 03:49:51,199,185,11.83,2,41.32,0.0
2024-04-05 15:16:13,43,162,7.34,1,29.86,2.75
2024-04-18 01:31:11,228,49,7.9,1,27.09,2.75
2024-04-01 17:04:36,227,90,7.61,2,24.34,2.75
2024-04-16 16:32:11,63,251,1.09,3,5.22,2.75
2024-04-15 01:44:16,171,22,5.88,3,20.05,2.75
2024-04-08 19:38:30,250,212,5.06,1,17.02,2.75
2024-04-30 01:42:00,250,234,9.59,1,32.85,0.0
2024-04-11 09:32:00,238,172,1.37,1,3.86,2.75
2024-04-08 08:18:56,56,91,2.37,1,9.67,2.75
2024-04-19 08:54:21,171,163,1.72,1,11.32,2.75
2024-04-24 05:40:35,34,6,1.54,1,9.21,2.75
2024-04-15 04:43:27,130,244,4.2,1,19.19,0.0
2024-04-01 18:23:54,130,159,1.13,1,5.63,0.0
2024-04-19 16:00:18,151,123,2.69,1,9.29,2.75
2024-04-27 08:05:04,143,188,4.14,1,15.56,2.75
2024-04-05 17:53:15,118,14,0.99,1,3.94,2.75
2024-04-27 12:42:36,204,70,1.54,1,6.09,0.0
2024-04-06 09:29:12,235,139,12.48,1,39.52,0.0
2024-04-24 00:55:46,17,79,6.05,1,23.11,2.75
2024-04-24 04:23:39,82,80,4.45,1,17.73,2.75
2024-04-21 12:43:52,14,146,7.28,1,25.37,0.0
2024-04-01 14:25:34,81,225,0.55,3,4.36,2.75
2024-04-21 11:20:31,207,227,0.52,2,7.59,2.75
2024-04-05 22:12:03,204,180,1.09,2,6.65,2.75
2024-04-10 17:28:50,32,24,2.89,1,9.34,0.0
2024-04-01 01:31:26,23,99,3.45,1,13.2,2.75
2024-04-14 17:59:43,102,94,0.92,1,3.38,2.75
2024-04-11 02:35:32,162,147,0.76,1,3.74,0.0
2024-04-13 00:44:18,98,22,6.67,3,25.28,2.75
2024-04-27 19:42:16,144,2,2.69,1,11.19,2.75
2024-04-21 22:44:51,104,103,17.62,3,55.59,2.75
2024-04-29 00:11:02,171,36,1.41,1,7.27,0.0
2024-04-03 06:56:15,64,51,4.15,1,14.8,2.75
2024-04-28 14:54:48,244,143,6.21,1,16.91,2.75
2024-04-10 02:44:54,71,17,7.71,1,27.12,2.75
2024-04-20 04:15:40,125,77,1.78,1,9.19,2.75
2024-04-14 04:12:36,107,123,1.25,1,6.62,2.75
2024-04-14 21:39:53,148,174,1.4,2,5.32,2.75
2024-04-11 07:04:25,192,132,4.35,1,19.12,0.0
2024-04-07 04:13:56,226,263,3.09,1,10.82,2.75
2024-04-01 10:35:02,242,208,3.7,1,12.02,0.0
2024-04-01 20:41:00,163,226,0.57,1,4.42,2.75
2024-04-17 08:35:54,8,189,2.24,1,10.64,2.75
2024-04-21 13:23:23,152,144,1.8,1,8.9,2.75
2024-04-27 08:19:20,95,251,7.48,1,26.09,0.0
2024-04-03 11:25:45,214,245,5.74,1,22.1,2.75
2024-04-03 16:25:15,64,18,2.46,1,10.47,2.75
2024-04-27 16:21:16,65,203,3.98,1,17.13,2.75
2024-04-30 08:03:49,25,204,0.67,2,5.52,0.0
2024-04-07 02:03:50,100,2,4.05,1,14.49,0.0
2024-04-16 10:06:37,105,54,0.86,1,4.2,2.75
2024-04-25 17:23:53,131,166,4.88,1,19.93,2.75
2024-04-09 07:30:16,19,143,3.49,1,14.29,0.0
2024-04-29 09:13:21,225,92,1.75,1,7.1,2.75
2024-04-15 16:21:46,106,8,2.12,1,8.0,2.75
2024-04-10 07:44:57,54,252,0.83,1,3.0,2.75
2024-04-06 23:41:53,226,100,1.86,1,11.48,2.75
2024-04-15 14:51:48,15,39,12.42,2,40.73,2.75
2024-04-16 11:34:42,48,136,2.83,3,13.94,2.75
2024-04-13 11:07:51,139,50,2.75,1,14.97,2.75
2024-04-13 07:06:23,34,83,3.97,1,18.17,2.75
2024-04-27 02:17:36,210,254,2.82,3,10.16,2.75
2024-04-24 17:16:05,19,196,2.04,1,14.44,2.75
2024-04-15 21:24:03,196,27,1.03,1,7.14,0.0
2024-04-18 17:59:44,115,77,3.98,1,12.13,2.75
2024-04-24 05:19:02,75,255,5.34,1,19.04,2.75
2024-04-05 13:35:40,150,21,9.48,1,31.17,0.0
2024-04-23 07:04:35,36,218,0.51,1,4.91,2.75
2024-04-15 01:39:17,242,45,0.74,3,5.34,2.75
2024-04-09 14:51:39,151,182,8.54,1,29.39,0.0
2024-04-25 12:03:42,63,144,3.99,3,13.09,2.75
2024-04-12 00:28:02,154,52,11.59,2,37.93,0.0
2024-04-03 21:04:43,188,251,2.47,2,9.08,2.75
2024-04-01 07:26:30,223,106,2.39,1,10.09,2.75
2024-04-20 13:55:38,93,199,1.98,1,8.12,2.75
2024-04-06 04:32:25,5,148,1.04,1,4.82,0.0
2024-04-09 16:04:34,166,103,2.17,1,10.54,2.75
2024-04-22 18:04:50,25,2,0.55,1,5.18,2.75
2024-04-10 03:29:01,98,256,2.99,2,12.34,2.75
2024-04-30 11:49:27,150,60,7.08,2,22.88,2.75
2024-04-17 20:08:28,252,91,1.86,1,9.26,0.0
2024-04-27 02:01:34,84,101,0.85,1,5.0,2.75
2024-04-04 12:44:22,172,114,13.24,1,41.41,2.75
2024-04-19 15:49:22,221,262,0.98,1,7.46,2.75
2024-04-18 22:38:04,109,54,3.13,2,13.54,2.75
2024-04-11 00:44:11,27,188,6.3,1,15.4,2.75
2024-04-13 20:23:25,246,27,1.52,1,3.0,2.75
2024-04-09 17:46:35,55,240,6.95,1,26.49,2.75
2024-04-28 15:08:32,133,80,3.35,2,10.06,2.75
2024-04-22 15:03:19,52,190,1.91,1,5.61,0.0
2024-04-03 11:25:20,253,91,7.53,1,24.8,0.0
2024-04-17 11:59:01,79,35,3.91,2,14.76,2.75
2024-04-18 11:17:13,18,58,3.84,1,13.05,2.75
2024-04-22 15:50:03,258,189,2.95,1,5.25,0.0
2024-04-18 23:24:28,107,253,1.62,1,7.67,2.75
2024-04-08 13:39:43,47,36,1.77,1,11.41,2.75
2024-04-17 22:48:12,246,92,0.82,1,3.0,2.75
2024-04-10 12:04:12,89,56,1.48,1,10.24,2.75
2024-04-21 21:59:10,203,67,1.64,3,6.86,0.0
2024-04-26 18:08:20,240,169,0.71,1,8.2,2.75
2024-04-22 11:26:07,13,131,0.91,1,6.48,2.75
2024-04-18 18:20:37,137,166,1.6,1,6.21,2.75
2024-04-09 11:18:19,173,52,4.46,1,17.14,0.0
2024-04-28 13:23:48,230,152,1.21,2,8.75,2.75
2024-04-04 00:09:07,198,105,3.08,4,8.82,2.75
2024-04-08 03:00:50,243,92,2.98,1,11.66,2.75
2024-04-05 21:39:30,43,201,6.79,1,24.94,2.75
2024-04-28 11:12:19,79,219,3.79,4,13.18,0.0
2024-04-12 21:25:12,232,67,9.21,1,27.5,0.0
2024-04-10 22:22:38,101,169,3.96,2,18.48,2.75
2024-04-25 11:26:32,162,28,0.59,1,3.0,2.75
2024-04-01 14:35:28,144,32,2.18,3,8.41,2.75
2024-04-22 16:23:41,109,166,4.7,2,16.46,2.75
2024-04-28 06:32:46,233,136,2.76,1,14.97,2.75
2024-04-22 20:20:46,111,68,2.4,2,5.25,2.75
2024-04-17 09:37:57,232,154,4.4,3,15.67,2.75
2024-04-21 12:26:42,238,96,1.68,1,6.26,2.75
2024-04-27 01:45:28,197,197,8.89,1,27.88,2.75
2024-04-11 16:50:18,86,108,2.37,1,12.74,2.75
2024-04-11 17:54:39,41,46,3.99,3,12.53,2.75
2024-04-13 06:19:59,48,186,14.63,5,43.88,0.0
2024-04-29 18:19:55,77,83,5.89,1,17.82,2.75
2024-04-16 10:44:39,178,138,3.15,1,12.28,2.75
2024-04-01 18:23:23,257,237,7.37,1,24.56,2.75
2024-04-02 20:39:35,117,145,3.38,3,12.1,0.0
2024-04-19 02:14:59,19,100,2.54,2,9.05,0.0
2024-04-29 11:41:59,59,14,7.73,1,28.53,2.75
2024-04-16 13:20:27,196,262,0.6,1,3.0,2.75
2024-04-30 03:22:03,107,47,2.33,1,11.91,0.0
2024-04-10 03:47:47,34,225,1.97,1,5.61,0.0
2024-04-06 18:12:42,251,144,4.88,2,19.29,2.75
2024-04-05 10:38:54,126,196,0.54,1,5.74,2.75
2024-04-24 04:42:48,106,257,4.28,1,16.6,2.75
2024-04-04 16:10:28,180,8,1.99,1,8.29,2.75
2024-04-16 19:56:03,110,23,0.86,1,4.22,2.75
2024-04-13 01:41:32,228,84,14.25,1,45.63,0.0
2024-04-08 23:55:07,121,255,1.33,1,8.74,0.0
2024-04-23 08:40:15,107,24,2.0,3,7.86,0.0
2024-04-26 05:33:16,131,38,1.31,3,5.41,0.0
2024-04-19 12:33:16,23,221,4.3,1,15.31,0.0
2024-04-02 10:00:02,145,214,5.84,1,19.5,2.75
2024-04-14 12:03:08,154,85,7.4,3,24.37,2.75
2024-04-06 01:51:01,107,4,1.8,1,11.21,2.75
2024-04-29 21:21:21,146,195,3.1,1,10.26,0.0
2024-04-07 15:21:35,252,114,4.31,1,17.95,2.75
2024-04-06 08:45:56,70,215,3.98,1,16.29,2.75
2024-04-07 15:47:58,31,141,4.91,1,14.35,2.75
2024-04-12 11:52:56,93,167,5.64,2,17.99,2.75
2024-04-14 15:14:09,137,5,0.86,1,4.98,2.75
2024-04-06 12:46:47,163,127,1.15,2,5.83,2.75
2024-04-15 18:05:32,81,86,5.14,1,16.85,2.75
2024-04-07 01:55:03,76,86,2.77,1,12.84,2.75
2024-04-25 04:46:24,63,24,2.45,1,10.26,2.75
2024-04-13 20:26:29,100,45,2.63,5,10.53,2.75
2024-04-01 07:41:52,48,111,2.13,1,11.48,2.75
2024-04-02 07:20:16,74,185,3.63,1,11.94,0.0
2024-04-19 22:12:36,192,235,1.87,2,6.96,2.75
2024-04-28 13:58:49,30,157,4.04,1,13.84,2.75
2024-04-02 13:33:50,157,161,1.29,1,3.58,0.0
2024-04-21 10:43:36,256,200,5.46,3,18.84,2.75
2024-04-10 08:05:41,39,122,5.82,1,21.21,2.75
2024-04-04 02:45:14,55,224,3.52,1,10.53,0.0
2024-04-17 00:13:14,28,23,2.11,1,6.73,2.75
2024-04-22 18:39:08,118,197,0.55,1,4.23,2.75
2024-04-02 18:04:16,209,6,0.95,1,6.04,0.0
2024-04-04 03:14:06,75,89,0.79,1,4.37,0.0
2024-04-01 00:06:44,65,115,0.54,1,3.34,0.0
2024-04-09 03:21:26,100,124,4.98,1,20.14,2.75
2024-04-24 02:14:29,46,260,11.44,1,35.66,0.0
2024-04-16 07:38:03,156,169,0.54,1,7.15,0.0
2024-04-20 22:25:20,240,36,0.92,1,4.13,0.0
2024-04-09 06:44:20,259,229,7.4,1,25.74,2.75
2024-04-27 23:55:17,136,134,4.58,1,15.06,2.75
2024-04-04 23:13:06,198,244,2.32,1,8.6,0.0
2024-04-10 09:00:06,187,65,17.77,2,54.54,2.75
2024-04-22 12:15:32,116,237,3.48,1,14.4,2.75
2024-04-27 14:09:56,58,3,4.38,2,18.9,2.75
2024-04-22 08:45:24,70,37,4.21,1,15.34,2.75
2024-04-13 04:36:25,93,109,1.38,1,4.55,0.0
2024-04-02 21:21:13,229,250,2.84,4,12.28,0.0
2024-04-14 19:25:04,137,3,1.35,2,9.5,2.75
2024-04-18 08:09:49,105,235,2.99,1,13.21,2.75
2024-04-13 14:02:21,17,251,0.61,1,3.0,0.0
2024-04-24 03:48:16,54,143,2.18,1,7.82,0.0
2024-04-16 19:04:12,112,248,2.13,1,7.26,2.75
2024-04-10 18:18:43,172,56,1.71,1,7.75,2.75
2024-04-07 07:43:57,144,61,0.79,1,6.02,0.0
2024-04-15 11:08:48,85,68,5.66,1,21.71,0.0
2024-04-09 02:41:43,12,79,2.41,1,10.53,2.75
2024-04-02 01:36:33,252,196,6.39,3,24.7,0.0
2024-04-06 20:32:30,216,195,6.82,2,26.66,0.0
2024-04-14 17:41:27,126,23,1.34,1,9.39,2.75
2024-04-06 21:09:13,98,14,2.41,1,8.38,2.75
2024-04-16 17:57:22,28,9,4.97,1,18.81,2.75
2024-04-08 22:56:49,52,140,2.92,1,12.36,2.75
2024-04-08 09:47:33,143,242,7.26,4,28.07,0.0
2024-04-10 22:59:55,132,253,3.47,1,19.19,2.75
2024-04-20 10:35:48,207,227,3.98,4,13.69,2.75
2024-04-26 17:31:09,62,95,5.91,1,20.71,0.0
2024-04-09 01:56:08,132,179,0.96,2,5.68,2.75
2024-04-06 13:48:00,41,3,3.57,1,15.7,2.75
2024-04-12 05:49:35,201,184,0.81,3,4.79,2.75
2024-04-28 12:41:34,99,46,1.56,1,8.67,2.75
2024-04-23 23:37:18,47,141,1.34,4,6.71,0.0
2024-04-13 15:33:34,137,13,3.43,1,9.89,2.75
2024-04-25 06:53:24,130,186,7.0,1,23.58,2.75
2024-04-10 13:29:56,195,85,1.0,2,6.05,2.75
2024-04-18 18:07:06,117,43,5.62,2,20.04,0.0
2024-04-04 15:43:46,69,156,1.04,2,7.85,0.0
2024-04-04 18:55:59,28,184,1.24,1,5.56,2.75
2024-04-01 01:55:49,14,47,9.21,1,28.19,2.75
2024-04-04 16:12:17,46,206,0.53,3,7.12,2.75
2024-04-07 08:50:22,16,210,1.27,2,5.58,2.75
2024-04-10 00:52:02,209,83,1.35,1,7.12,0.0
2024-04-30 18:53:39,158,97,1.66,1,7.8,2.75
2024-04-29 09:35:52,227,179,2.08,1,5.89,2.75
2024-04-16 18:55:33,241,148,0.88,1,8.26,2.75
2024-04-23 08:44:07,58,72,2.71,1,11.42,2.75
2024-04-16 15:50:38,130,217,2.28,1,10.78,0.0
2024-04-03 21:41:15,217,209,3.93,2,17.03,0.0
2024-04-06 08:43:09,14,124,7.57,1,25.15,2.75
2024-04-01 19:33:10,243,156,1.74,1,9.13,2.75
2024-04-09 04:34:49,145,33,3.27,5,12.88,2.75
2024-04-03 22:24:50,103,216,2.12,2,10.68,2.75
2024-04-19 16:52:32,217,101,0.64,1,3.92,2.75
2024-04-16 00:08:36,64,180,6.52,1,25.45,2.75
2024-04-29 12:01:32,158,127,4.02,1,12.53,2.75
2024-04-30 06:49:39,162,169,0.51,1,7.03,2.75
2024-04-19 00:23:37,18,135,1.5,1,10.16,2.75
2024-04-15 15:24:00,216,93,1.79,1,8.74,2.75
2024-04-19 01:08:32,49,221,6.34,1,21.62,2.75
2024-04-22 11:16:11,56,155,5.51,1,22.01,2.75
2024-04-08 12:36:39,58,199,2.27,1,11.43,0.0
2024-04-27 20:42:09,155,241,1.1,2,4.37,2.75
2024-04-22 09:43:16,55,98,2.21,3,10.47,2.75
2024-04-08 06:41:01,19,250,6.32,1,21.2,2.75
2024-04-30 05:55:54,151,105,2.61,3,11.42,2.75
2024-04-28 06:14:02,108,261,0.93,1,6.73,0.0
2024-04-08 15:46:54,47,129,0.64,3,3.05,2.75
2024-04-08 20:46:14,207,259,1.92,1,5.68,0.0
2024-04-06 18:34:30,128,140,1.06,1,4.75,2.75
2024-04-27 14:53:18,185,15,5.28,1,21.07,0.0
2024-04-08 17:16:37,58,184,1.64,2,7.91,2.75
2024-04-20 23:32:31,143,16,7.85,1,28.83,2.75
2024-04-13 09:57:27,97,221,3.86,2,17.84,2.75
2024-04-19 21:05:07,47,63,2.25,1,9.75,2.75
2024-04-12 21:40:55,191,241,3.8,1,15.11,0.0
2024-04-11 13:24:19,140,257,1.72,3,9.58,0.0
2024-04-27 06:24:24,103,185,1.03,1,3.0,0.0
2024-04-16 02:43:14,231,76,12.15,2,37.89,0.0
2024-04-15 14:57:35,49,27,3.4,3,12.85,2.75
2024-04-17 08:18:10,112,25,0.53,1,6.51,2.75
2024-04-30 05:03:22,87,62,1.8,1,5.22,2.75
2024-04-29 02:43:40,252,146,1.11,1,7.57,2.75
2024-04-23 13:46:07,74,233,1.55,1,6.33,2.75
2024-04-23 02:45:05,47,84,0.7,2,5.92,2.75
2024-04-19 12:53:16,76,175,1.48,1,6.42,2.75
2024-04-11 18:00:18,96,170,4.52,1,15.77,0.0
2024-04-25 22:24:20,31,4,6.51,1,21.28,2.75
2024-04-18 16:48:17,22,50,1.99,2,7.96,2.75
2024-04-14 10:09:31,17,8,3.09,5,14.44,0.0
2024-04-13 13:27:24,212,69,0.65,1,3.0,2.75
2024-04-28 13:45:57,148,139,0.83,1,3.0,0.0
2024-04-26 18:48:32,235,248,3.31,1,10.28,2.75
2024-04-13 02:52:52,87,29,6.93,1,22.46,0.0
2024-04-26 23:38:51,38,183,0.82,1,4.94,2.75
2024-04-14 20:53:45,53,213,2.4,1,10.27,0.0
2024-04-01 14:22:25,28,19,12.82,1,40.95,2.75
2024-04-25 05:42:37,77,226,5.2,3,17.06,2.75
2024-04-02 01:31:05,200,230,1.27,3,10.46,2.75
2024-04-15 14:24:26,173,96,1.68,1,8.97,2.75
2024-04-13 09:50:00,50,115,10.84,2,33.71,2.75
2024-04-25 13:01:13,177,180,1.37,3,6.81,2.75
2024-04-29 22:40:56,227,78,2.54,1,12.5,0.0
2024-04-15 03:41:09,127,182,2.04,1,7.74,0.0
2024-04-27 10:24:29,21,95,2.86,2,10.86,2.75
2024-04-17 13:05:51,199,86,1.44,3,6.18,0.0
2024-04-27 09:37:00,189,95,4.36,1,18.08,0.0
2024-04-26 09:00:09,152,145,1.44,1,7.88,0.0
2024-04-07 19:29:39,160,248,3.73,1,12.6,0.0
2024-04-27 16:55:28,96,181,2.05,1,13.15,2.75
2024-04-27 11:27:03,75,19,1.51,1,5.26,2.75
2024-04-11 13:53:52,82,138,4.66,1,16.66,0.0
2024-04-30 17:54:42,128,44,12.26,1,41.91,2.75
2024-04-19 03:23:58,133,226,7.62,3,25.35,2.75
2024-04-23 18:13:02,139,37,0.82,1,4.53,0.0
2024-04-18 15:25:50,246,220,2.62,1,11.46,0.0
2024-04-11 14:52:39,112,128,4.65,1,17.0,2.75
2024-04-08 08:33:25,203,143,3.39,1,11.24,2.75
2024-04-05 12:13:13,170,183,5.04,2,19.26,2.75
2024-04-10 10:25:31,87,43,13.43,4,41.37,2.75
2024-04-01 18:47:41,119,210,1.97,1,5.87,2.75
2024-04-20 21:58:04,98,48,5.66,1,20.12,2.75
2024-04-28 08:38:37,240,220,0.85,1,3.57,2.75
2024-04-14 19:51:22,138,196,7.63,1,25.73,0.0
2024-04-25 01:13:27,82,172,5.77,1,20.86,2.75
2024-04-16 03:11:46,236,237,3.08,1,12.4,2.75
2024-04-23 19:33:26,136,175,6.52,1,28.6,2.75
2024-04-30 11:13:46,3,32,4.34,3,18.75,2.75
2024-04-10 21:04:59,59,224,3.31,1,13.85,2.75
2024-04-02 08:47:13,116,54,10.72,1,35.96,2.75
2024-04-08 07:04:25,131,186,0.99,1,7.41,2.75
2024-04-20 10:07:30,201,234,17.85,5,56.37,2.75
2024-04-15 01:38:22,98,231,1.09,1,5.92,0.0
2024-04-19 17:45:35,216,110,2.79,2,11.1,2.75
2024-04-05 23:55:34,124,100,1.42,1,6.15,0.0
2024-04-17 10:56:36,73,200,1.61,1,11.72,2.75
2024-04-27 20:10:49,130,211,4.0,2,12.82,0.0
2024-04-25 06:50:14,27,221,0.62,1,6.63,2.75
2024-04-26 09:03:34,165,150,10.39,1,35.64,0.0
2024-04-17 18:13:41,68,163,1.65,1,9.19,0.0
2024-04-18 08:16:25,14,143,1.61,1,7.8,2.75
2024-04-09 21:56:13,98,258,7.47,2,23.48,2.75
2024-04-08 15:02:36,247,245,5.57,1,20.48,2.75
2024-04-17 18:12:40,112,150,4.4,2,16.97,0.0
2024-04-20 10:56:03,207,112,1.05,2,10.74,2.75
2024-04-06 09:43:30,233,99,5.64,1,21.1,2.75
2024-04-20 03:43:36,61,103,2.07,1,9.67,2.75
2024-04-20 15:38:20,85,211,18.34,5,57.94,2.75
2024-04-05 11:16:33,183,12,4.39,2,15.27,2.75
2024-04-01 07:25:34,239,226,6.83,1,23.91,2.75
2024-04-11 16:37:55,250,148,5.13,1,19.52,0.0
2024-04-25 13:47:01,71,179,3.66,2,12.35,2.75
2024-04-07 05:13:18,228,7,4.91,1,16.68,2.75
2024-04-17 00:29:59,85,152,3.69,3,12.2,2.75
2024-04-30 17:21:43,236,70,0.68,1,5.89,0.0
2024-04-01 22:34:24,39,53,1.98,1,11.07,0.0
2024-04-01 06:27:55,206,162,1.83,2,3.0,0.0
2024-04-29 11:21:12,183,93,4.88,2,16.87,2.75
2024-04-27 11:37:08,187,151,3.5,1,16.97,2.75
2024-04-12 14:22:43,133,58,3.8,1,15.77,2.75
2024-04-21 08:28:09,30,196,7.07,1,24.87,0.0
2024-04-07 15:05:35,255,208,3.11,4,9.82,2.75
2024-04-24 03:43:29,143,62,1.36,1,8.71,0.0
2024-04-11 13:33:46,103,195,0.54,1,4.36,0.0
2024-04-10 23:35:22,74,55,1.11,1,7.73,2.75
2024-04-10 07:14:52,55,49,0.61,1,9.2,2.75
2024-04-14 10:32:37,236,106,1.45,1,4.6,2.75
2024-04-16 05:08:52,60,78,4.03,2,17.86,2.75
2024-04-05 21:00:40,24,57,1.07,1,5.49,2.75
2024-04-11 22:26:29,22,169,0.8,1,7.76,2.75
2024-04-26 14:52:53,32,207,12.87,2,40.29,2.75
2024-04-07 02:04:53,3,260,20.72,1,63.06,2.75
2024-04-26 02:37:35,70,163,4.05,1,16.52,0.0
2024-04-27 02:29:23,160,244,0.9,1,3.0,2.75
2024-04-12 12:17:33,88,250,6.53,2,20.91,2.75
2024-04-03 04:00:10,59,39,3.21,2,10.96,2.75
2024-04-10 23:35:57,252,121,1.2,2,5.1,2.75
2024-04-26 22:49:02,219,86,3.5,1,14.59,2.75
2024-04-14 23:18:14,201,99,0.64,1,5.82,0.0
2024-04-26 16:59:52,77,246,13.07,1,41.83,2.75
2024-04-08 17:40:06,255,208,6.62,1,21.15,2.75
2024-04-05 20:07:14,247,113,1.56,2,7.18,2.75
2024-04-12 23:00:55,139,83,2.4,1,7.45,0.0
2024-04-10 04:59:03,78,65,2.26,1,7.02,0.0
2024-04-07 06:11:17,80,1,7.42,1,23.61,0.0
2024-04-20 14:50:41,10,174,2.03,3,5.96,0.0
2024-04-21 01:18:02,124,250,0.67,4,5.05,0.0
2024-04-14 13:24:19,186,226,1.35,2,8.0,0.0
2024-04-21 17:43:42,34,84,1.35,1,6.83,2.75
2024-04-23 18:09:57,121,239,10.93,1,33.33,0.0
2024-04-05 11:45:52,80,28,9.52,1,30.4,0.0
2024-04-26 13:42:53,206,183,1.75,2,9.85,2.75
2024-04-12 22:08:37,53,135,0.51,1,6.63,2.75
2024-04-28 06:57:01,156,57,3.05,3,9.49,2.75
2024-04-07 01:52:14,135,115,6.09,1,21.91,2.75
2024-04-17 02:05:59,98,186,1.59,2,5.88,2.75
2024-04-03 19:59:21,241,1,2.52,1,12.68,0.0
2024-04-26 20:44:53,45,29,1.16,2,8.71,2.75
2024-04-11 23:13:29,199,232,1.89,1,3.44,2.75
2024-04-22 17:25:09,114,150,5.48,1,17.31,2.75
2024-04-01 17:52:03,241,190,2.46,1,10.97,0.0
2024-04-15 07:48:35,156,248,2.58,4,6.04,2.75
2024-04-12 01:08:00,44,195,5.95,4,23.54,2.75
2024-04-28 00:00:11,80,255,5.54,1,20.16,2.75
2024-04-29 18:47:10,138,79,1.23,2,3.32,2.75
2024-04-10 21:13:36,151,98,2.38,2,11.86,2.75
2024-04-14 08:18:33,242,150,7.11,2,26.07,0.0
2024-04-11 00:15:09,143,123,2.64,5,11.8,2.75
2024-04-28 01:45:35,50,98,4.29,3,16.46,0.0
2024-04-19 16:43:17,262,164,1.78,2,9.75,0.0
2024-04-10 02:57:40,161,46,0.71,1,3.0,2.75
2024-04-13 03:48:13,62,239,1.13,1,6.43,2.75
2024-04-04 06:32:42,55,230,2.3,1,7.94,0.0
2024-04-19 13:51:58,31,244,2.03,1,10.98,2.75
2024-04-17 09:20:12,169,18,8.41,3,27.8,2.75
2024-04-19 00:55:06,185,171,3.26,1,7.87,0.0
2024-04-07 14:47:30,3,157,3.95,2,11.41,2.75
2024-04-04 06:24:32,161,204,4.58,1,16.21,0.0
2024-04-05 11:12:05,260,146,3.15,1,10.87,0.0
2024-04-09 06:32:23,48,143,5.64,3,18.42,0.0
2024-04-05 15:58:01,254,187,5.85,1,18.55,2.75
2024-04-28 18:25:05,74,122,2.02,2,6.9,0.0
2024-04-05 09:14:52,166,100,0.81,1,5.68,2.75
2024-04-01 01:28:07,260,15,15.53,1,50.59,0.0
2024-04-16 02:50:41,4,43,4.1,2,15.33,2.75
2024-04-08 14:25:02,119,187,4.82,4,18.29,2.75
2024-04-23 23:28:16,226,8,5.45,1,18.98,2.75
2024-04-25 02:46:32,70,112,3.82,1,10.87,2.75
2024-04-26 08:23:42,182,33,2.73,1,13.68,2.75
2024-04-18 02:34:10,181,90,15.12,1,50.72,2.75
2024-04-12 16:54:53,5,149,5.05,2,18.9,0.0
2024-04-13 14:57:34,197,212,7.04,1,21.16,2.75
2024-04-08 00:50:12,47,116,2.53,1,7.14,2.75
2024-04-27 21:46:37,40,173,8.73,1,27.22,2.75
2024-04-10 02:31:07,122,20,5.11,2,22.13,2.75
2024-04-16 16:00:49,135,132,5.3,3,19.15,0.0
