datetime,city,season,weather_situation,temp,atemp,humidity,windspeed,casual,registered,cnt
2024-01-14 11:00:00,chennai,4,1,30.01,31.81,71.62,14.18,31,63,94
2024-01-14 12:00:00,chennai,4,2,26.93,29.8,53.12,14.56,31,65,96
2024-01-14 13:00:00,chennai,4,1,27.08,28.17,66.72,10.76,43,72,115
2024-01-14 14:00:00,chennai,4,1,30.06,33.6,58.9,14.6,47,108,155
2024-01-14 15:00:00,chennai,4,2,29.48,32.98,58.59,25.18,39,64,103
2024-01-14 16:00:00,chennai,4,1,28.88,30.25,64.65,29.15,54,95,149
2024-01-14 17:00:00,chennai,4,1,28.25,29.17,57.48,20.97,66,92,158
2024-01-14 18:00:00,chennai,4,1,26.66,28.85,62.92,18.23,31,87,118
2024-01-14 19:00:00,chennai,4,2,24.63,25.78,65.17,11.17,31,47,78
2024-01-14 20:00:00,chennai,4,2,24.76,25.1,70.89,10.85,7,14,21
2024-01-14 21:00:00,chennai,4,1,22.82,25.6,70.57,12.94,4,10,14
2024-01-14 22:00:00,chennai,4,1,23.84,26.56,85.01,14.83,6,13,19
2024-01-14 23:00:00,chennai,4,1,21.66,23.32,88.06,19.51,9,14,23
2024-01-15 00:00:00,chennai,4,1,20.22,20.45,70.55,11.32,4,21,25
2024-01-15 01:00:00,chennai,4,1,20.42,20.69,84.38,13.27,8,28,36
2024-01-15 02:00:00,chennai,4,2,21.17,22.77,86.29,15.21,5,32,37
2024-01-15 03:00:00,chennai,4,1,20.13,21.13,84.37,12.95,6,37,43
2024-01-15 04:00:00,chennai,4,1,20.22,21.38,77.37,13.03,7,41,48
2024-01-15 05:00:00,chennai,4,1,22.13,24.66,77.85,11.28,6,59,65
2024-01-15 06:00:00,chennai,4,1,22.96,25.2,73.26,31.59,11,61,72
2024-01-15 07:00:00,chennai,4,1,23.03,25.9,72.49,13.22,19,119,138
2024-01-15 08:00:00,chennai,4,3,24.1,24.61,65.95,13.8,17,93,110
2024-01-15 09:00:00,chennai,4,2,25.98,27.14,68.84,11.23,32,178,210
2024-01-15 10:00:00,chennai,4,1,24.93,27.19,59.49,13.61,19,108,127
2024-01-15 11:00:00,chennai,4,1,25.81,27.76,63.93,11.47,8,45,53
2024-01-15 12:00:00,chennai,4,2,27.27,30.3,57.1,11.13,10,39,49
2024-01-15 13:00:00,chennai,4,2,28.28,30.2,63.37,11.61,3,24,27
2024-01-15 14:00:00,chennai,4,2,29.04,32.39,58.6,10.01,3,20,23
2024-01-15 15:00:00,chennai,4,1,30.3,32.34,63.79,14.22,12,42,54
2024-01-15 16:00:00,chennai,4,1,29.16,31.73,68.75,12.45,32,116,148
2024-01-15 17:00:00,chennai,4,1,27.31,28.48,72.88,21.45,39,198,237
2024-01-15 18:00:00,chennai,4,1,26.65,28.16,54.36,10.21,62,185,247
2024-01-15 19:00:00,chennai,4,1,24.5,26.91,65.24,10.22,21,100,121
2024-01-15 20:00:00,chennai,4,2,24.65,27.76,70.48,20.85,10,31,41
2024-01-15 21:00:00,chennai,4,2,23.29,25.52,76.89,10.68,5,18,23
2024-01-15 22:00:00,chennai,4,1,23.06,24.47,68.75,10.01,4,14,18
2024-01-15 23:00:00,chennai,4,2,20.85,23.73,74.16,10.99,2,25,27
2024-01-16 00:00:00,chennai,4,1,21.83,21.14,81.31,18.68,6,27,33
2024-01-16 01:00:00,chennai,4,1,22.65,22.72,82.08,18.12,5,32,37
2024-01-16 02:00:00,chennai,4,3,20.54,22.72,83.89,12.08,2,20,22
2024-01-16 03:00:00,chennai,4,1,21.29,22.8,83.88,15.51,11,42,53
2024-01-16 04:00:00,chennai,4,2,22.03,24.14,82.35,13.54,9,33,42
2024-01-16 05:00:00,chennai,4,1,21.36,22.92,80.04,21.76,7,42,49
2024-01-16 06:00:00,chennai,4,2,22.94,25.01,77.28,10.29,8,57,65
2024-01-16 07:00:00,chennai,4,1,23.65,24.34,77.91,18.39,20,108,128
2024-01-16 08:00:00,chennai,4,1,24.79,26.86,60.8,10.94,13,205,218
2024-01-16 09:00:00,chennai,4,2,24.78,27.27,77.13,12.48,18,198,216
2024-01-16 10:00:00,chennai,4,2,26.7,29.42,55.98,11.07,17,111,128
2024-01-16 11:00:00,chennai,4,1,28.1,31.61,59.53,16.06,6,28,34
2024-01-16 12:00:00,chennai,4,1,29.88,31.62,62.21,15.67,6,37,43
2024-01-16 13:00:00,chennai,4,2,29.68,31.46,65.7,13.97,3,18,21
2024-01-16 14:00:00,chennai,4,2,31.25,31.23,47.02,15.99,2,17,19
2024-01-16 15:00:00,chennai,4,4,27.61,28.58,62.2,15.1,3,7,10
2024-01-16 16:00:00,chennai,4,1,29.18,30.49,67.3,17.49,13,127,140
2024-01-16 17:00:00,chennai,4,1,27.72,30.27,69.9,11.37,14,233,247
2024-01-16 18:00:00,chennai,4,1,29.3,30.19,63.51,12.8,29,208,237
2024-01-16 19:00:00,chennai,4,1,24.74,27.03,67.91,10.82,24,112,136
2024-01-16 20:00:00,chennai,4,1,23.66,25.16,68.92,12.81,9,50,59
2024-01-16 21:00:00,chennai,4,2,22.92,24.24,72.62,16.05,3,21,24
2024-01-16 22:00:00,chennai,4,1,20.12,21.87,71.84,15.88,4,22,26
2024-01-16 23:00:00,chennai,4,2,21.21,22.32,74.62,16.18,5,19,24
2024-01-17 00:00:00,chennai,4,2,20.29,21.37,82.83,11.85,5,27,32
2024-01-17 01:00:00,chennai,4,2,20.99,20.78,82.32,15.43,5,27,32
2024-01-17 02:00:00,chennai,4,1,21.08,22.33,84.46,12.29,7,40,47
2024-01-17 03:00:00,chennai,4,1,23.06,24.08,82.73,24.46,6,51,57
2024-01-17 04:00:00,chennai,4,3,22.35,23.33,84.18,12.1,5,23,28
2024-01-17 05:00:00,chennai,4,2,21.15,23.07,83.46,14.62,8,32,40
2024-01-17 06:00:00,chennai,4,1,21.59,23.75,68.29,16.93,15,54,69
2024-01-17 07:00:00,chennai,4,1,24.22,25.96,70.32,21.84,25,118,143
2024-01-17 08:00:00,chennai,4,1,23.09,25.58,70.84,12.88,38,212,250
2024-01-17 09:00:00,chennai,4,1,27.9,29.98,69.3,12.24,55,171,226
2024-01-17 10:00:00,chennai,4,2,28.09,29.29,63.65,12.81,20,108,128
2024-01-17 11:00:00,chennai,4,1,26.94,27.97,69.49,11.96,7,51,58
2024-01-17 12:00:00,chennai,4,1,26.08,27.89,73.24,15.31,4,30,34
2024-01-17 13:00:00,chennai,4,3,30.16,32.23,63.27,23.49,2,14,16
2024-01-17 14:00:00,chennai,4,2,28.53,31.43,62.42,10.67,3,21,24
2024-01-17 15:00:00,chennai,4,1,30.02,32.71,66.59,14.12,12,36,48
2024-01-17 16:00:00,chennai,4,2,26.22,27.18,54.01,21.4,15,118,133
2024-01-17 17:00:00,chennai,4,1,26.78,28.18,65.07,10.53,51,173,224
2024-01-17 18:00:00,chennai,4,1,26.68,28.85,71.9,13.4,33,205,238
2024-01-17 19:00:00,chennai,4,1,25.76,28.33,66.2,20.02,27,107,134
2024-01-17 20:00:00,chennai,4,1,24.13,26.57,65.87,21.54,5,42,47
2024-01-17 21:00:00,chennai,4,1,24.38,25.82,73.66,13.61,5,28,33
2024-01-17 22:00:00,chennai,4,1,21.39,21.63,76.7,10.13,2,21,23
2024-01-17 23:00:00,chennai,4,1,21.67,22.17,74.53,10.56,5,30,35
2024-01-18 00:00:00,chennai,4,1,21.35,23.12,91.14,14.42,7,29,36
2024-01-18 01:00:00,chennai,4,1,21.42,23.27,79.27,10.66,8,32,40
2024-01-18 02:00:00,chennai,4,1,21.52,21.93,76.23,10.81,6,32,38
2024-01-18 03:00:00,chennai,4,3,19.46,21.0,81.19,17.39,3,19,22
2024-01-18 04:00:00,chennai,4,1,19.36,21.5,85.2,16.95,10,55,65
2024-01-18 05:00:00,chennai,4,1,23.37,23.72,79.16,19.25,7,52,59
2024-01-18 06:00:00,chennai,4,1,23.07,25.67,79.43,10.56,10,70,80
2024-01-18 07:00:00,chennai,4,1,22.74,23.86,70.23,11.1,18,118,136
2024-01-18 08:00:00,chennai,4,1,26.53,29.29,79.44,18.95,36,188,224
2024-01-18 09:00:00,chennai,4,1,25.84,26.81,72.22,16.38,51,179,230
2024-01-18 10:00:00,chennai,4,1,28.09,28.56,72.24,18.2,24,88,112
2024-01-18 11:00:00,chennai,4,2,27.58,28.62,66.75,32.9,6,40,46
2024-01-18 12:00:00,chennai,4,2,30.61,32.01,67.46,19.99,3,26,29
2024-01-18 13:00:00,chennai,4,1,30.64,31.75,57.98,13.67,3,25,28
2024-01-18 14:00:00,chennai,4,1,28.37,29.66,59.54,11.86,3,30,33
2024-01-18 15:00:00,chennai,4,1,29.7,31.53,69.07,14.22,10,42,52
2024-01-18 16:00:00,chennai,4,1,28.91,30.24,71.14,15.09,10,112,122
2024-01-18 17:00:00,chennai,4,1,29.14,30.57,59.19,12.04,12,237,249
2024-01-18 18:00:00,chennai,4,1,25.51,25.3,68.25,17.37,48,211,259
2024-01-18 19:00:00,chennai,4,1,26.53,28.42,67.26,10.49,28,126,154
2024-01-18 20:00:00,chennai,4,1,25.94,27.35,68.51,17.56,5,46,51
2024-01-18 21:00:00,chennai,4,1,21.52,24.63,76.01,10.16,3,17,20
2024-01-18 22:00:00,chennai,4,2,21.25,21.81,82.7,13.45,2,24,26
2024-01-18 23:00:00,chennai,4,1,19.39,19.09,81.33,19.88,4,26,30
2024-01-19 00:00:00,chennai,4,1,20.88,23.0,79.06,10.45,6,29,35
2024-01-19 01:00:00,chennai,4,1,21.67,23.51,84.23,13.65,7,32,39
2024-01-19 02:00:00,chennai,4,1,22.47,22.96,80.2,10.87,5,26,31
2024-01-19 03:00:00,chennai,4,1,20.9,20.87,83.72,21.26,3,49,52
2024-01-19 04:00:00,chennai,4,1,23.16,26.2,87.64,18.93,9,46,55
2024-01-19 05:00:00,chennai,4,1,20.19,23.1,68.69,23.58,12,35,47
2024-01-19 06:00:00,chennai,4,1,20.63,19.64,80.99,20.4,12,59,71
2024-01-19 07:00:00,chennai,4,1,23.57,24.61,66.89,16.67,13,148,161
2024-01-19 08:00:00,chennai,4,3,25.13,28.29,78.14,11.02,17,131,148
2024-01-19 09:00:00,chennai,4,1,25.67,26.69,66.23,11.8,30,211,241
2024-01-19 10:00:00,chennai,4,1,24.19,25.2,60.91,13.43,6,121,127
2024-01-19 11:00:00,chennai,4,2,27.39,28.61,68.41,14.44,10,54,64
2024-01-19 12:00:00,chennai,4,1,26.57,26.95,65.16,17.62,5,31,36
2024-01-19 13:00:00,chennai,4,1,29.34,29.13,57.34,11.29,4,23,27
2024-01-19 14:00:00,chennai,4,1,29.11,31.66,55.74,10.69,4,21,25
2024-01-19 15:00:00,chennai,4,1,27.41,27.06,61.4,13.29,7,54,61
2024-01-19 16:00:00,chennai,4,3,27.52,29.26,57.32,10.86,17,69,86
2024-01-19 17:00:00,chennai,4,1,26.23,28.61,59.62,15.92,39,208,247
2024-01-19 18:00:00,chennai,4,1,26.59,26.64,67.58,14.29,32,230,262
2024-01-19 19:00:00,chennai,4,1,26.85,27.43,64.58,16.76,23,112,135
2024-01-19 20:00:00,chennai,4,2,23.49,26.2,74.13,10.33,7,34,41
2024-01-19 21:00:00,chennai,4,3,24.24,26.27,82.04,26.72,1,8,9
2024-01-19 22:00:00,chennai,4,3,22.03,22.92,76.26,10.0,2,14,16
2024-01-19 23:00:00,chennai,4,2,20.89,23.59,79.72,11.97,4,25,29
2024-01-20 00:00:00,chennai,4,1,21.08,23.78,90.75,15.69,9,20,29
2024-01-20 01:00:00,chennai,4,2,19.56,21.33,75.72,10.23,7,17,24
2024-01-20 02:00:00,chennai,4,2,20.01,20.61,87.96,10.44,10,22,32
2024-01-20 03:00:00,chennai,4,2,19.37,20.46,87.01,10.4,14,20,34
2024-01-20 04:00:00,chennai,4,1,23.56,25.35,84.93,14.36,12,26,38
2024-01-20 05:00:00,chennai,4,1,21.88,23.2,85.53,21.31,16,24,40
2024-01-20 06:00:00,chennai,4,2,21.83,24.27,78.4,14.05,20,37,57
2024-01-20 07:00:00,chennai,4,1,23.89,23.86,71.67,14.63,32,58,90
2024-01-20 08:00:00,chennai,4,1,24.54,24.54,77.47,12.12,40,98,138
2024-01-20 09:00:00,chennai,4,1,25.44,27.12,75.08,10.09,48,69,117
2024-01-20 10:00:00,chennai,4,2,27.41,28.42,72.53,10.11,46,55,101
2024-01-20 11:00:00,chennai,4,1,28.41,29.28,65.15,20.96,27,60,87
2024-01-20 12:00:00,chennai,4,1,27.5,27.23,59.76,10.54,41,57,98
2024-01-20 13:00:00,chennai,4,1,27.84,29.36,63.3,50.0,31,77,108
2024-01-20 14:00:00,chennai,4,3,28.34,29.79,66.71,10.9,21,39,60
2024-01-20 15:00:00,chennai,4,1,25.77,27.92,67.46,15.61,39,95,134
2024-01-20 16:00:00,chennai,4,1,26.32,27.88,61.19,24.88,50,86,136
2024-01-20 17:00:00,chennai,4,1,29.14,30.51,66.51,12.25,53,102,155
2024-01-20 18:00:00,chennai,4,1,28.64,31.32,60.46,16.63,49,91,140
2024-01-20 19:00:00,chennai,4,1,25.41,25.59,74.34,12.16,29,41,70
2024-01-20 20:00:00,chennai,4,1,25.36,27.4,68.08,11.82,16,22,38
2024-01-20 21:00:00,chennai,4,2,24.01,23.84,78.51,11.13,6,13,19
2024-01-20 22:00:00,chennai,4,1,26.36,27.03,71.25,18.6,7,10,17
2024-01-20 23:00:00,chennai,4,2,23.18,23.47,84.23,11.49,12,17,29
2024-01-21 00:00:00,chennai,4,2,21.05,23.33,82.27,11.66,11,16,27
2024-01-21 01:00:00,chennai,4,1,19.66,21.09,77.75,44.39,12,22,34
2024-01-21 02:00:00,chennai,4,3,18.74,20.23,85.46,11.98,7,11,18
2024-01-21 03:00:00,chennai,4,2,21.05,21.44,78.71,12.75,14,27,41
2024-01-21 04:00:00,chennai,4,4,20.3,21.5,84.41,33.05,7,8,15
2024-01-21 05:00:00,chennai,4,2,20.13,20.87,77.7,12.3,19,33,52
2024-01-21 06:00:00,chennai,4,1,21.89,23.78,68.39,12.28,22,41,63
2024-01-21 07:00:00,chennai,4,2,22.34,22.85,69.68,18.79,29,48,77
2024-01-21 08:00:00,chennai,4,2,26.69,29.52,69.85,11.87,39,69,108
2024-01-21 09:00:00,chennai,4,2,26.76,26.59,76.25,11.33,57,68,125
2024-01-21 10:00:00,chennai,4,1,26.66,27.35,71.51,12.75,33,63,96
2024-01-21 11:00:00,chennai,4,1,29.27,32.45,73.05,16.03,35,54,89
2024-01-21 12:00:00,chennai,4,2,28.23,29.29,71.61,10.22,34,65,99
2024-01-21 13:00:00,chennai,4,2,27.5,27.69,59.67,12.34,28,79,107
2024-01-21 14:00:00,chennai,4,4,30.5,32.22,61.06,12.13,9,18,27
2024-01-21 15:00:00,chennai,4,1,29.18,30.2,60.28,11.4,50,78,128
2024-01-21 16:00:00,chennai,4,1,26.89,27.55,59.98,15.31,53,95,148
2024-01-21 17:00:00,chennai,4,1,27.27,27.67,55.72,11.71,44,105,149
2024-01-21 18:00:00,chennai,4,1,25.62,29.89,66.93,14.67,51,67,118
2024-01-21 19:00:00,chennai,4,3,24.05,25.29,62.98,13.51,16,38,54
2024-01-21 20:00:00,chennai,4,2,25.78,25.36,71.83,11.22,12,28,40
2024-01-21 21:00:00,chennai,4,1,25.93,28.92,85.17,11.55,7,17,24
2024-01-21 22:00:00,chennai,4,1,20.99,23.1,74.45,10.94,6,13,19
2024-01-21 23:00:00,chennai,4,2,22.52,23.25,80.04,10.29,7,12,19
2024-01-22 00:00:00,chennai,4,1,20.43,20.99,85.19,14.83,5,22,27
2024-01-22 01:00:00,chennai,4,4,20.22,22.4,83.06,15.59,1,6,7
2024-01-22 02:00:00,chennai,4,2,19.96,21.21,83.46,10.91,6,28,34
2024-01-22 03:00:00,chennai,4,2,19.77,19.34,79.85,14.78,8,34,42
2024-01-22 04:00:00,chennai,4,1,21.26,24.55,79.5,30.11,7,46,53
2024-01-22 05:00:00,chennai,4,2,20.84,21.91,74.27,10.39,3,33,36
2024-01-22 06:00:00,chennai,4,2,22.99,25.99,81.23,13.37,17,58,75
2024-01-22 07:00:00,chennai,4,2,23.57,26.35,65.88,16.6,15,110,125
2024-01-22 08:00:00,chennai,4,1,24.38,24.88,76.86,10.24,11,215,226
2024-01-22 09:00:00,chennai,4,1,24.62,27.15,62.39,17.53,31,208,239
2024-01-22 10:00:00,chennai,4,1,25.98,26.83,71.81,29.44,21,94,115
2024-01-22 11:00:00,chennai,4,1,28.4,28.04,63.16,10.46,11,49,60
2024-01-22 12:00:00,chennai,4,1,28.74,29.81,57.18,18.64,3,34,37
2024-01-22 13:00:00,chennai,4,1,27.36,29.26,65.24,12.38,2,31,33
2024-01-22 14:00:00,chennai,4,1,28.79,29.83,66.64,10.78,5,25,30
2024-01-22 15:00:00,chennai,4,1,29.44,30.63,60.15,13.4,10,47,57
2024-01-22 16:00:00,chennai,4,1,26.13,28.77,66.94,10.37,30,115,145
2024-01-22 17:00:00,chennai,4,2,28.15,29.76,53.5,13.69,44,176,220
2024-01-22 18:00:00,chennai,4,1,25.87,26.53,60.4,10.1,41,221,262
2024-01-22 19:00:00,chennai,4,1,26.39,28.59,75.87,16.52,15,125,140
2024-01-22 20:00:00,chennai,4,3,23.75,25.45,70.88,13.35,4,24,28
2024-01-22 21:00:00,chennai,4,1,21.47,20.45,65.28,13.07,3,18,21
2024-01-22 22:00:00,chennai,4,1,20.72,22.65,73.51,11.09,3,25,28
2024-01-22 23:00:00,chennai,4,1,21.9,23.79,74.45,12.24,4,16,20
2024-01-23 00:00:00,chennai,4,1,21.52,23.04,79.83,11.0,5,20,25
2024-01-23 01:00:00,chennai,4,1,19.72,22.11,79.81,16.65,4,42,46
2024-01-23 02:00:00,chennai,4,2,21.44,22.26,82.89,11.11,5,34,39
2024-01-23 03:00:00,chennai,4,1,18.81,20.65,81.31,14.8,14,40,54
2024-01-23 04:00:00,chennai,4,1,21.13,21.06,87.46,11.64,7,27,34
2024-01-23 05:00:00,chennai,4,1,20.39,22.3,81.19,15.35,8,44,52
2024-01-23 06:00:00,chennai,4,1,21.89,25.34,79.29,13.89,12,45,57
2024-01-23 07:00:00,chennai,4,3,23.69,24.2,80.41,12.75,18,61,79
2024-01-23 08:00:00,chennai,4,2,23.64,24.38,70.06,15.59,34,183,217
2024-01-23 09:00:00,chennai,4,1,25.24,26.03,63.1,12.69,19,213,232
2024-01-23 10:00:00,chennai,4,1,27.88,29.51,73.03,18.61,26,111,137
2024-01-23 11:00:00,chennai,4,2,26.81,27.24,65.61,16.54,10,39,49
2024-01-23 12:00:00,chennai,4,1,29.14,31.06,64.04,13.89,3,30,33
2024-01-23 13:00:00,chennai,4,1,27.18,29.52,59.17,20.48,5,24,29
2024-01-23 14:00:00,chennai,4,1,29.31,31.34,58.92,18.83,2,20,22
2024-01-23 15:00:00,chennai,4,2,30.26,30.0,66.57,13.79,4,52,56
2024-01-23 16:00:00,chennai,4,1,25.17,27.66,68.26,10.35,19,97,116
2024-01-23 17:00:00,chennai,4,3,26.54,28.98,68.85,14.17,29,103,132
2024-01-23 18:00:00,chennai,4,1,27.36,29.69,70.96,12.19,42,210,252
2024-01-23 19:00:00,chennai,4,1,25.46,27.33,72.26,13.88,21,110,131
2024-01-23 20:00:00,chennai,4,2,25.12,26.84,72.66,15.21,4,40,44
2024-01-23 21:00:00,chennai,4,1,22.91,25.44,73.71,15.18,5,24,29
2024-01-23 22:00:00,chennai,4,4,22.77,26.2,83.05,15.6,1,5,6
2024-01-23 23:00:00,chennai,4,1,21.65,22.2,77.2,15.69,4,30,34
2024-01-24 00:00:00,chennai,4,1,22.61,25.19,82.51,10.58,5,23,28
2024-01-24 01:00:00,chennai,4,1,21.11,22.53,77.64,11.06,3,30,33
2024-01-24 02:00:00,chennai,4,1,21.07,22.45,78.7,14.98,7,40,47
2024-01-24 03:00:00,chennai,4,1,20.31,20.28,80.48,12.62,3,29,32
2024-01-24 04:00:00,chennai,4,2,20.62,21.84,76.64,17.2,6,42,48
2024-01-24 05:00:00,chennai,4,1,21.32,21.83,83.06,10.67,2,46,48
2024-01-24 06:00:00,chennai,4,1,23.14,24.18,70.26,11.06,9,43,52
2024-01-24 07:00:00,chennai,4,1,23.13,23.53,75.08,14.09,19,96,115
2024-01-24 08:00:00,chennai,4,2,25.02,26.07,72.66,13.47,57,163,220
2024-01-24 09:00:00,chennai,4,1,28.2,29.29,60.36,11.55,37,194,231
2024-01-24 10:00:00,chennai,4,1,27.72,29.31,64.79,12.62,14,119,133
2024-01-24 11:00:00,chennai,4,2,27.11,26.99,66.21,10.18,9,35,44
2024-01-24 12:00:00,chennai,4,3,29.58,29.63,65.48,10.19,3,11,14
2024-01-24 13:00:00,chennai,4,1,28.04,29.91,61.32,10.5,7,25,32
2024-01-24 14:00:00,chennai,4,1,26.22,26.93,65.38,14.3,2,29,31
2024-01-24 15:00:00,chennai,4,1,27.32,29.9,61.79,19.97,7,56,63
2024-01-24 16:00:00,chennai,4,1,25.89,27.61,63.41,11.51,15,128,143
2024-01-24 17:00:00,chennai,4,2,27.08,29.18,66.19,10.17,52,179,231
2024-01-24 18:00:00,chennai,4,3,26.69,29.6,71.63,16.17,27,114,141
2024-01-24 19:00:00,chennai,4,1,27.72,28.91,66.03,19.67,31,119,150
2024-01-24 20:00:00,chennai,4,1,25.06,25.99,69.57,10.74,5,46,51
2024-01-24 21:00:00,chennai,4,1,23.37,25.74,71.24,12.44,4,19,23
2024-01-24 22:00:00,chennai,4,1,23.67,25.67,75.34,10.86,2,27,29
2024-01-24 23:00:00,chennai,4,2,19.19,20.5,86.2,10.56,2,20,22
2024-01-25 00:00:00,chennai,4,2,21.49,24.38,83.52,15.22,5,30,35
2024-01-25 01:00:00,chennai,4,1,21.73,23.02,76.0,27.14,6,31,37
2024-01-25 02:00:00,chennai,4,1,18.9,20.43,79.0,15.67,8,42,50
2024-01-25 03:00:00,chennai,4,1,22.18,23.7,83.52,30.94,6,43,49
2024-01-25 04:00:00,chennai,4,2,21.61,22.18,76.13,12.85,7,33,40
2024-01-25 05:00:00,chennai,4,1,21.34,22.92,75.44,21.41,7,37,44
2024-01-25 06:00:00,chennai,4,3,23.43,26.33,83.72,11.15,7,25,32
2024-01-25 07:00:00,chennai,4,1,26.36,28.3,71.52,10.63,17,118,135
2024-01-25 08:00:00,chennai,4,2,24.89,26.42,76.77,16.06,13,202,215
2024-01-25 09:00:00,chennai,4,1,26.0,27.34,75.69,12.32,38,171,209
2024-01-25 10:00:00,chennai,4,1,26.12,27.95,63.33,11.91,21,104,125
2024-01-25 11:00:00,chennai,4,2,26.48,28.73,60.48,15.56,4,38,42
2024-01-25 12:00:00,chennai,4,1,29.13,31.24,61.96,12.03,5,31,36
2024-01-25 13:00:00,chennai,4,1,27.51,28.67,56.9,14.25,4,22,26
2024-01-25 14:00:00,chennai,4,1,28.76,30.58,62.61,11.78,4,29,33
2024-01-25 15:00:00,chennai,4,1,27.96,29.94,61.31,17.66,5,52,57
2024-01-25 16:00:00,chennai,4,1,28.71,29.2,65.14,11.87,20,121,141
2024-01-25 17:00:00,chennai,4,3,27.9,29.57,71.91,13.83,28,117,145
2024-01-25 18:00:00,chennai,4,2,27.91,27.25,71.09,10.12,30,197,227
2024-01-25 19:00:00,chennai,4,2,25.09,27.08,71.86,17.84,21,110,131
2024-01-25 20:00:00,chennai,4,3,24.35,26.51,62.17,14.84,4,24,28
2024-01-25 21:00:00,chennai,4,3,22.46,24.71,76.81,11.07,1,14,15
2024-01-25 22:00:00,chennai,4,1,22.14,23.24,85.61,11.21,3,20,23
2024-01-25 23:00:00,chennai,4,1,22.29,24.1,64.02,11.52,4,29,33
2024-01-26 00:00:00,chennai,4,1,22.11,25.04,84.11,14.3,5,20,25
2024-01-26 01:00:00,chennai,4,1,19.7,22.61,80.86,13.97,10,38,48
2024-01-26 02:00:00,chennai,4,1,21.71,23.18,77.75,11.6,7,27,34
2024-01-26 03:00:00,chennai,4,3,22.43,24.07,85.66,15.92,3,21,24
2024-01-26 04:00:00,chennai,4,1,21.7,24.31,89.21,20.99,5,48,53
2024-01-26 05:00:00,chennai,4,1,24.09,24.09,82.95,10.22,5,58,63
2024-01-26 06:00:00,chennai,4,2,21.74,22.92,75.14,12.7,10,53,63
2024-01-26 07:00:00,chennai,4,2,22.14,24.98,69.87,14.5,13,99,112
2024-01-26 08:00:00,chennai,4,1,22.54,25.01,72.72,14.41,22,211,233
2024-01-26 09:00:00,chennai,4,1,27.5,29.37,73.78,10.1,54,163,217
2024-01-26 10:00:00,chennai,4,1,27.46,27.45,65.06,11.18,24,114,138
2024-01-26 11:00:00,chennai,4,2,27.43,28.88,63.48,10.32,8,41,49
2024-01-26 12:00:00,chennai,4,1,28.47,29.38,77.45,14.21,5,27,32
2024-01-26 13:00:00,chennai,4,2,27.18,29.01,67.73,15.18,6,21,27
2024-01-26 14:00:00,chennai,4,2,31.6,32.3,67.75,10.87,4,26,30
2024-01-26 15:00:00,chennai,4,2,28.69,29.16,55.04,12.02,9,43,52
2024-01-26 16:00:00,chennai,4,2,28.27,27.7,59.8,12.0,27,111,138
2024-01-26 17:00:00,chennai,4,1,28.37,31.09,65.3,18.57,61,192,253
2024-01-26 18:00:00,chennai,4,2,27.25,28.35,61.99,11.08,36,205,241
2024-01-26 19:00:00,chennai,4,2,25.97,27.63,77.41,13.97,29,110,139
2024-01-26 20:00:00,chennai,4,1,23.72,25.22,79.05,17.64,2,40,42
2024-01-26 21:00:00,chennai,4,1,24.2,24.63,71.92,18.85,5,16,21
2024-01-26 22:00:00,chennai,4,1,24.93,25.17,85.92,15.49,4,22,26
2024-01-26 23:00:00,chennai,4,2,23.46,23.95,79.05,11.78,4,17,21
2024-01-27 00:00:00,chennai,4,2,23.12,23.89,93.61,18.66,7,16,23
2024-01-27 01:00:00,chennai,4,2,20.19,22.06,82.38,16.78,8,19,27
2024-01-27 02:00:00,chennai,4,1,19.48,20.19,84.88,16.09,13,29,42
2024-01-27 03:00:00,chennai,4,1,20.66,23.9,88.66,10.35,13,25,38
2024-01-27 04:00:00,chennai,4,1,21.27,23.8,87.05,10.22,18,36,54
2024-01-27 05:00:00,chennai,4,3,23.15,25.46,81.62,15.94,7,15,22
2024-01-27 06:00:00,chennai,4,1,20.64,22.02,76.29,24.48,20,38,58
2024-01-27 07:00:00,chennai,4,1,25.47,28.48,77.16,17.43,20,67,87
2024-01-27 08:00:00,chennai,4,1,24.48,25.76,67.92,18.9,48,82,130
2024-01-27 09:00:00,chennai,4,1,25.19,26.66,70.17,13.94,46,89,135
2024-01-27 10:00:00,chennai,4,1,25.46,27.13,61.45,11.82,43,65,108
2024-01-27 11:00:00,chennai,4,3,25.51,27.71,56.02,15.66,15,30,45
2024-01-27 12:00:00,chennai,4,1,29.12,31.26,63.59,16.22,39,80,119
2024-01-27 13:00:00,chennai,4,2,28.62,29.65,68.65,15.63,39,70,109
2024-01-27 14:00:00,chennai,4,1,27.12,28.09,66.63,24.66,43,70,113
2024-01-27 15:00:00,chennai,4,2,26.98,29.12,61.93,12.29,46,68,114
2024-01-27 16:00:00,chennai,4,1,27.73,29.95,72.07,10.2,43,82,125
2024-01-27 17:00:00,chennai,4,1,29.5,30.61,62.08,21.95,60,101,161
2024-01-27 18:00:00,chennai,4,2,26.36,26.27,57.41,10.87,46,84,130
2024-01-27 19:00:00,chennai,4,1,23.9,25.19,58.5,15.98,28,56,84
2024-01-27 20:00:00,chennai,4,2,24.37,26.5,66.09,20.33,9,26,35
2024-01-27 21:00:00,chennai,4,1,23.31,26.61,78.67,11.86,6,10,16
2024-01-27 22:00:00,chennai,4,1,19.43,19.74,73.83,18.87,9,22,31
